date,source_file,source_line,ioc_type,ioc_value,normalized_type,normalized_value,host,category,actor,actor_attribute,malware,malware_type,reference,description,confidence
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,11,ip,161.97.163.87,ip,161.97.163.87,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,12,ip,161.97.186.175,ip,161.97.186.175,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,13,ip,161.97.187.42,ip,161.97.187.42,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,9,ip,172.86.126.208,ip,172.86.126.208,,c2,MuddyWater,iran,ms_upd.exe,loader,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. C2 IP hosting initial downloader ms_upd.exe for MuddyWater attacks.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,14,ip,193.187.129.143,ip,193.187.129.143,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,15,ip,213.136.80.73,ip,213.136.80.73,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,5,ip,38.242.204.245,ip,38.242.204.245,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,6,ip,38.242.237.196,ip,38.242.237.196,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,7,ip,38.242.245.147,ip,38.242.245.147,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,7,ip,77.110.107.235,ip,77.110.107.235,,srcip,MuddyWater,iran,unknown,unknown,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. Source IP of malicious Microsoft Teams activity attributed to MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,8,ip,83.171.249.231,ip,83.171.249.231,,c2,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. Hardcoded attacker infrastructure IP in PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,8,ip,93.123.39.127,ip,93.123.39.127,,srcip,MuddyWater,iran,unknown,unknown,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. Source IP of malicious Microsoft Teams activity attributed to MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,24,file_hash_md5,70f70743f287a837d17c56933152a8a6,md5,70f70743f287a837d17c56933152a8a6,,malware,unknown,unknown,Quasar Linux (QLNX),backdoor,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. MD5 of primary Quasar Linux (QLNX) implant binary targeting developer environments.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,16,file_hash_sha1,005587975a483876c1fa26b64b418931019be38f,sha1,005587975a483876c1fa26b64b418931019be38f,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack component update.bin.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,17,file_hash_sha1,01cebc48016395e284ac76afc1816f143ee3e7b6,sha1,01cebc48016395e284ac76afc1816f143ee3e7b6,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack component cloud_scan.py.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,18,file_hash_sha1,0b86434ca5145636d745222f7e49c903ce6ef538,sha1,0b86434ca5145636d745222f7e49c903ce6ef538,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack worm.py.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,19,file_hash_sha1,2cd2c5268e41cdece1b0506bcda3b9eba2998119,sha1,2cd2c5268e41cdece1b0506bcda3b9eba2998119,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack crypto_util.py.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,20,file_hash_sha1,2fab324eb0d927846c8744dc0e217beea65138e0,sha1,2fab324eb0d927846c8744dc0e217beea65138e0,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack component update-386.bin.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,21,file_hash_sha1,339cbf61c80f757085c5afb7304d69f323bdf87a,sha1,339cbf61c80f757085c5afb7304d69f323bdf87a,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack check.sh toolset.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,22,file_hash_sha1,6060da100b5cd587131a1c11a20d6e0108604744,sha1,6060da100b5cd587131a1c11a20d6e0108604744,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack component update-arm.bin.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,23,file_hash_sha1,848ef1f638807826586802428a7ebafdc710915c,sha1,848ef1f638807826586802428a7ebafdc710915c,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack cloud_ranges.py.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,24,file_hash_sha1,9c7ab48c9fdbbeecdad8433529bdab38584f0e25,sha1,9c7ab48c9fdbbeecdad8433529bdab38584f0e25,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack utils.py.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,25,file_hash_sha1,a20a9924d92c2b06d82b79c0fe87451c650cabec,sha1,a20a9924d92c2b06d82b79c0fe87451c650cabec,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack bootstrap.sh.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,23,file_hash_sha1,b0f2c668cbdd63a871c90592b6c93e931115872e,sha1,b0f2c668cbdd63a871c90592b6c93e931115872e,,malware,unknown,unknown,Quasar Linux (QLNX),backdoor,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA1 of primary Quasar Linux (QLNX) implant binary targeting developer environments.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,26,file_hash_sha1,c2dd8051d89c4efa71bd67d2df7d9b4bc3e67810,sha1,c2dd8051d89c4efa71bd67d2df7d9b4bc3e67810,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack bootstrap.sh variant.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,27,file_hash_sha1,fed52a4bbac7b5b6ae4f76cab3eafd67e79227e3,sha1,fed52a4bbac7b5b6ae4f76cab3eafd67e79227e3,,malware,unknown,unknown,PCPJack,worm,https://www.sentinelone.com/labs/cloud-worm-evicts-teampcp-and-steals-credentials-at-scale/,AI generated. SHA1 hash of PCPJack lateral.py.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,14,file_hash_sha256,1319d474d19eb386841732c728acf0c5fe64aa135101c6ceee1bd0369ecf97b6,sha256,1319d474d19eb386841732c728acf0c5fe64aa135101c6ceee1bd0369ecf97b6,,malware,MuddyWater,iran,Game.exe,backdoor,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of Game.exe custom RAT backdoor used by MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,12,file_hash_sha256,24857fe82f454719cd18bcbe19b0cfa5387bee1022008b7f5f3a8be9f05e4d14,sha256,24857fe82f454719cd18bcbe19b0cfa5387bee1022008b7f5f3a8be9f05e4d14,,malware,MuddyWater,iran,ms_upd.exe,loader,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of ms_upd.exe initial downloader used in MuddyWater campaign.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,15,file_hash_sha256,3df9dcc45d2a3b1f639e40d47eceeafb229f6d9e7f0adcd8f1731af1563ffb90,sha256,3df9dcc45d2a3b1f639e40d47eceeafb229f6d9e7f0adcd8f1731af1563ffb90,,malware,MuddyWater,iran,WebView2.exe,RAT,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of WebView2.exe RAT masquerading as a legitimate application.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,29,file_hash_sha256,417430b2d4ae8d005224a9ff5dcb4007d452338acbcbcbb62c4e8ed1a70552dd,sha256,417430b2d4ae8d005224a9ff5dcb4007d452338acbcbcbb62c4e8ed1a70552dd,,malware,unknown,unknown,Quasar Linux (QLNX),spyware,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA256 of PAM credential logging module (libpam_cache.so) used by QLNX for credential theft.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,26,file_hash_sha256,42d0c420eb5fe181388f2e4f0b7d7c0d302971e7a06fdc1bec481b68c8ccae1f,sha256,42d0c420eb5fe181388f2e4f0b7d7c0d302971e7a06fdc1bec481b68c8ccae1f,,malware,unknown,unknown,Quasar Linux (QLNX),backdoor,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA256 of PAM backdoor module (pam_security.so) deployed by QLNX.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,25,file_hash_sha256,82daa93219ba40a6e41cdf3174ba57eb5d3383d1cd805584e9954eb0200182a1,sha256,82daa93219ba40a6e41cdf3174ba57eb5d3383d1cd805584e9954eb0200182a1,,malware,unknown,unknown,Quasar Linux (QLNX),backdoor,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA256 of LD_PRELOAD rootkit module (libsecurity_utils.so.1) used by QLNX.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,20,file_hash_sha256,a3bac548b5bc91c526b4d6707623ddbd1a675aa952f0d1f9a0aa6f7230f09f23,sha256,a3bac548b5bc91c526b4d6707623ddbd1a675aa952f0d1f9a0aa6f7230f09f23,,abusefile,MuddyWater,iran,N/A,N/A,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of dwagsvc.exe DWAgent service component abused by MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,17,file_hash_sha256,a47cd0dc12f0152d8f05b79e5c86bac9231f621db7b0e90a32f87b98b4e82f3a,sha256,a47cd0dc12f0152d8f05b79e5c86bac9231f621db7b0e90a32f87b98b4e82f3a,,abusefile,MuddyWater,iran,ms_upd.exe,loader,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of WebView2Loader.dll downloaded by ms_upd.exe to appear legitimate.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,13,file_hash_sha256,a92d28f1d32e3a9ab7c3691f8bfca8f7586bb0666adbba47eab3e1a8faf7ecc0,sha256,a92d28f1d32e3a9ab7c3691f8bfca8f7586bb0666adbba47eab3e1a8faf7ecc0,,malware,MuddyWater,iran,DIDS.exe,loader,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of DIDS.exe downloader variant used in MuddyWater campaign.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,21,file_hash_sha256,bfc1675ee1e358db8356f515aaded7962923e426aa0a0a1c0eddfc4dab053f89,sha256,bfc1675ee1e358db8356f515aaded7962923e426aa0a0a1c0eddfc4dab053f89,,abusefile,MuddyWater,iran,N/A,N/A,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of AnyDesk.exe legitimate remote access tool abused for persistence by MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,16,file_hash_sha256,c86ab27100f2a2939ac0d4a8af511f0a1a8116ba856100aae03bc2ad6cb0f1e0,sha256,c86ab27100f2a2939ac0d4a8af511f0a1a8116ba856100aae03bc2ad6cb0f1e0,,related-file,MuddyWater,iran,Game.exe,backdoor,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of visualwincomp.txt encrypted config file containing C2 URL for Game.exe.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,27,file_hash_sha256,c99cf0dc1ef1057d713cb082acaf42e4df4656809c91741752bddcab39bbfaca,sha256,c99cf0dc1ef1057d713cb082acaf42e4df4656809c91741752bddcab39bbfaca,,related-file,unknown,unknown,Quasar Linux (QLNX),backdoor,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA256 of LD_PRELOAD rootkit source code associated with QLNX.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,18,file_hash_sha256,cd098eddb23f2d2f6c42271ca82803b0d5ac950cb82a9b8ae0928e83945a53df,sha256,cd098eddb23f2d2f6c42271ca82803b0d5ac950cb82a9b8ae0928e83945a53df,,abusefile,MuddyWater,iran,N/A,N/A,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of DWAgent (dwagent.exe) legitimate remote tool abused for persistence by MuddyWater.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,19,file_hash_sha256,cf3dfd1d6626fd2129abb7a5983c11827f4b0d497e2dba146a1889bd71f23cd5,sha256,cf3dfd1d6626fd2129abb7a5983c11827f4b0d497e2dba146a1889bd71f23cd5,,abusefile,MuddyWater,iran,N/A,N/A,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. SHA256 of renamed pythonw.exe abused by MuddyWater for code injection.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,30,file_hash_sha256,d55549d5655e2f202e215676f4bdb0994ea08a93d15ec4ded413f64cfa7facc8,sha256,d55549d5655e2f202e215676f4bdb0994ea08a93d15ec4ded413f64cfa7facc8,,related-file,unknown,unknown,Quasar Linux (QLNX),spyware,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA256 of PAM credential logger source code associated with QLNX.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,22,file_hash_sha256,ea1d34b21b739a6bbf89b3f7e67978005cf7f3eda612cefc7eac1c8ead7c5545,sha256,ea1d34b21b739a6bbf89b3f7e67978005cf7f3eda612cefc7eac1c8ead7c5545,,malware,unknown,unknown,Quasar Linux (QLNX),backdoor,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA256 of primary Quasar Linux (QLNX) implant binary targeting developer environments.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,28,file_hash_sha256,ea89caab82181881d971be312412795051f6322b105c8b9d29cfb5729fab8d33,sha256,ea89caab82181881d971be312412795051f6322b105c8b9d29cfb5729fab8d33,,related-file,unknown,unknown,Quasar Linux (QLNX),backdoor,https://www.trendmicro.com/en_us/research/26/e/quasar-linux-qlnx-a-silent-foothold-in-the-software-supply-chain.html,AI generated. SHA256 of PAM backdoor source code associated with QLNX.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,10,url,http://172.86.126.208:443/ms_upd.exe,url,http://172.86.126.208:443/ms_upd.exe,172.86.126.208,c2,MuddyWater,iran,ms_upd.exe,loader,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. URL used via curl over RDP to download initial downloader ms_upd.exe.,medium
2026-05-07,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260507.csv,3,url,https://adm-pulse.com/verify.php,url,https://adm-pulse.com/verify.php,adm-pulse.com,phishing-site,MuddyWater,iran,N/A,N/A,https://www.rapid7.com/blog/post/tr-muddying-tracks-state-sponsored-shadow-behind-chaos-ransomware/,AI generated. Phishing URL impersonating Microsoft Quick Assist to steal credentials.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,28,domain,claude-pro.com,domain,claude-pro.com,claude-pro.com,phishing-site,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. Fake Claude AI site distributing Beagle backdoor.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,35,domain,gouvvbo.top,domain,gouvvbo.top,gouvvbo.top,c2,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. C2 server for Beagle March 2026 sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,30,domain,licence.claude-pro.com,domain,licence.claude-pro.com,licence.claude-pro.com,c2,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. C2 server associated with April 2026 Beagle sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,29,domain,license.claude-pro.com,domain,license.claude-pro.com,license.claude-pro.com,c2,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. C2 server for Beagle backdoor.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,57,domain,managewpbest.it.com,domain,managewpbest.it.com,managewpbest.it.com,phishing-site,unknown,unknown,N/A,N/A,https://www.bleepingcomputer.com/news/security/hackers-abuse-google-ads-for-godaddy-managewp-login-phishing/,AI generated. Phishing domain impersonating ManageWP login page distributed via Google Ads.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,33,domain,update-crowdstrike.com,domain,update-crowdstrike.com,update-crowdstrike.com,phishing-site,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. Fake CrowdStrike update domain on Beagle attacker infrastructure.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,34,domain,update-sentinelone.com,domain,update-sentinelone.com,update-sentinelone.com,phishing-site,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. Fake SentinelOne update domain on Beagle attacker infrastructure.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,32,domain,update-trellix.com,domain,update-trellix.com,update-trellix.com,phishing-site,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. Fake Trellix update domain on Beagle attacker infrastructure.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,31,domain,vertextrust-advisors.com,domain,vertextrust-advisors.com,vertextrust-advisors.com,c2,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. Domain linked to Beagle attacker infrastructure.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,36,domain,www.gouvvbo.top,domain,www.gouvvbo.top,www.gouvvbo.top,c2,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. C2 server for Beagle backdoor listed in Sophos IoC CSV.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,38,ip,178.128.108.89,ip,178.128.108.89,,c2,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. Hosting IP for vertextrust-advisors.com linked to Beagle.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,39,ip,192.252.186.62,ip,192.252.186.62,,c2,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. IP hosting fake security update domains for Beagle campaign.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,37,ip,209.189.190.206,ip,209.189.190.206,,c2,unknown,unknown,Beagle,backdoor,https://www.sophos.com/en-us/blog/donuts-and-beagles-fake-claude-site-spreads-backdoor,AI generated. Suspected origin server for claude-pro.com via CloudFlare.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,40,ip,8.217.190.58,ip,8.217.190.58,,c2,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. C2 IP for Beagle backdoor (license.claude-pro.com) on Alibaba Cloud.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,46,file_hash_sha256,0a19870ba24aeb9d4b5dde091ef8071d76f8a5e43ac8c6f5b9f283020580a60a,sha256,0a19870ba24aeb9d4b5dde091ef8071d76f8a5e43ac8c6f5b9f283020580a60a,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,47,file_hash_sha256,2c30c20854e1f6a493aef344cea2d114c566ebae096c3c75508f4e03d5492288,sha256,2c30c20854e1f6a493aef344cea2d114c566ebae096c3c75508f4e03d5492288,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,55,file_hash_sha256,33f0caec6f03727fc77ca656ab92cbf20fed53f0fe85a06ec9620aab5e8c9e27,sha256,33f0caec6f03727fc77ca656ab92cbf20fed53f0fe85a06ec9620aab5e8c9e27,,malware,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Beagle campaign malware sample.,medium
2026-05-08,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260508.csv,41,file_hash_sha256,35feef0e6806c14f4ccdb4fceff8a5757956c50fb5ec9644dedae665304f9f96,sha256,35feef0e6806c14f4ccdb4fceff8a5757956c50fb5ec9644dedae665304f9f96,,related-file,unknown,unknown,Beagle,backdoor,https://raw.githubusercontent.com/sophoslabs/IoCs/master/Beagle_IOCs.csv,AI generated. SHA256 of Claude-Pro-windows-x64.zip malware dropper archive.,medium
