match_type,same_reference,same_malware,same_actor,target_date,target_source_file,target_source_line,target_ioc_type,target_ioc_value,target_normalized_type,target_normalized_value,target_host,target_category,target_actor,target_actor_attribute,target_malware,target_malware_type,target_reference,target_confidence,past_date,past_source_file,past_source_line,past_ioc_type,past_ioc_value,past_category,past_actor,past_actor_attribute,past_malware,past_malware_type,past_reference,past_confidence,past_description
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,12,url,https://github.com/applck/AppLocker,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating AppLocker to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,13,url,https://github.com/autify5/Autologon,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Autologon to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,14,url,https://github.com/azpath/AzCopy,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating AzCopy to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,15,url,https://github.com/bartuser/BarTender,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating BarTender to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,16,url,https://github.com/beycmp/Beyond-Compare,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Beyond Compare to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,17,url,https://github.com/bvclient/Bitvise-SSH-Client,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Bitvise SSH Client to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,18,url,https://github.com/corelaun/Autoruns,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Autoruns to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,19,url,https://github.com/cpumon/Process-Monitor,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Process Monitor to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,20,url,https://github.com/damekit/Dameware,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Dameware to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,21,url,https://github.com/dbgrix/DebugView,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating DebugView to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,22,url,https://github.com/delprof2int/Delprof2,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Delprof2 to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,23,url,https://github.com/desklt/LEAP-Desktop,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating LEAP Desktop to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,24,url,https://github.com/enssm/NSSM,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating NSSM to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,25,url,https://github.com/fsgrid/FSLogix,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating FSLogix to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,26,url,https://github.com/glyph3/ScreenConnect-Client,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating ScreenConnect Client to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,27,url,https://github.com/iiscfg/IIS-Crypto,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating IIS Crypto to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,28,url,https://github.com/kdiffmg/KDiff3,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating KDiff3 to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,29,url,https://github.com/lapwiz/Windows-LAPS,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Windows LAPS to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,30,url,https://github.com/migrtool/PCmover,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating PCmover to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,31,url,https://github.com/paperdesk/PaperPort,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating PaperPort to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,32,url,https://github.com/procbyte/ProcDump,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating ProcDump to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,33,url,https://github.com/prtgmon/PRTG-Network-Monitor,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating PRTG Network Monitor to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,34,url,https://github.com/psanvil/PsTools,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating PsTools to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,35,url,https://github.com/psexsrv/PsExec,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating PsExec to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,36,url,https://github.com/pwmover/Profwiz,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Profwiz to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,37,url,https://github.com/pxmon/Process-Explorer,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Process Explorer to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,38,url,https://github.com/reqdbg/HTTP-Debugger,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating HTTP Debugger to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,39,url,https://github.com/rsamod/RSAT,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating RSAT to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,40,url,https://github.com/safcli/Safenet-Authentication-Client,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating SafeNet Authentication Client to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,41,url,https://github.com/sputmgr/SuperPuTTY,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating SuperPuTTY to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,42,url,https://github.com/sshcrt/SecureCRT,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating SecureCRT to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,43,url,https://github.com/symdbg/WinDbg,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating WinDbg to distribute EtherRAT via SEO poisoning.
host_overlap,false,false,true,2026-05-09,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260509.csv,33,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,url,https://github.com/toolitletolate/openclaw_windriver/releases/download/exe/openclaw_windriver.zip,github.com,malware,unknown,cybercrime,OpenClaw,trojan,https://www.acronis.com/en/tru/posts/poisoning-the-well-ai-supply-chain-attacks-on-hugging-face-and-openclaw/,medium,2026-04-16,/home/runner/work/tech-memo/tech-memo/daily-news/iocs/2026_04-06/20260504.csv,44,url,https://github.com/syshield/Sysmon,phishing-site,unknown,unknown,EtherRAT,RAT,https://github.com/atos-trc/EtherRAT-appendixes,medium,AI generated. Malicious GitHub facade repository impersonating Sysmon to distribute EtherRAT via SEO poisoning.
